Key,SF_ID-1,SF_ID-2,Customer Name,Street,City,State,Country.region,ZIP,FIPS,lat,long,SalesPerson,Count of YM,Max of YM,Min of YM,Current Customer,Months Since Last Purchase, TotalSales_L12M , SalesPerMonth ,Bucket
2929,00160000010Q5r7AAC,,NW Explorations,2623 S. Harbor Loop,Bellingham,WA,USA,98225,53073,48.755093,-122.500032,Kirk Lamb,12,201608,201509,1,0," $7,853 ", $654 ,3
493,00160000010Q4XjAAK,,The Catamaran Company aka The Catamaran Group,4005 N.Federal Highway|#200,Fort Lauderdale,FL,USA,33308,12011,26.117076,-80.153294,Whit Hall,12,201608,201509,1,0," $7,846 ", $654 ,3
1807,00160000010Q5KzAAK,,Nelson Marine,3800 Highway 61 N,Saint Paul,MN,USA,55110,27123,45.110006,-92.986971,Sarah Gregory,3,201511,201509,0,9," $1,960 ", $653 ,3
894,00160000010Q89cAAC,,Redmond Yacht Sales,1420 North 14th St,Fernandina Beach,FL,USA,32034,12089,30.688589,-81.451989,Whit Hall,12,201608,201509,1,0," $7,838 ", $653 ,3
3750,0013200001EYRxUAAX,,Marine Unlimited,120 Kettle Creek Road,Toms River,NJ,USA,08753,34029,40.016238,-74.13427,Nick Glass,5,201608,201604,1,0," $3,262 ", $652 ,3
1216,00160000010Q6YhAAK,,Nielsen Enterprises,130 S. Milwaukee Ave. (Rt. 83),Lake Villa,IL,USA,60046,17097,42.413523,-88.071329,Sarah Gregory,12,201608,201509,1,0," $7,824 ", $652 ,3
474,00160000010Q4SkAAK,,Peter Kehoe & Associates,101 North Riverside Dr.,Pompano Beach,FL,USA,33062,12011,26.233758,-80.092259,Whit Hall,12,201608,201509,1,0," $7,818 ", $652 ,3
1080,00160000010QBtIAAW,,Rothrock Marine,PO BOX 471486,Lake Monroe,FL,USA,32747,12117,28.827219,-81.332888,Nickeshia Bowen,12,201608,201509,1,0," $7,814 ", $651 ,3
587,00160000010Q4dPAAS,,Cheoy Lee Shipyards of North America,2955 W State 84,Fort Lauderdale,FL,USA,33312,12011,26.085051,-80.18558,Patrick Sullivan,12,201608,201509,1,0," $7,800 ", $650 ,3
1071,00160000010QGQNAA4,,"SP Marine Marketing, Inc",2741 S Brink Avenue,Sarasota,FL,USA,34239,12115,27.312179,-82.510765,Patrick Sullivan,12,201608,201509,1,0," $7,800 ", $650 ,3
1394,00160000010QEGDAA4,,Classic Boat Shop,PO Box 74,Bernard,ME,USA,04612,23009,44.239876,-68.354598,Jason White,12,201608,201509,1,0," $7,800 ", $650 ,3
2139,00160000010Q56hAAC,,Pacific Seacraft,PO BOX 189,Washington,NC,USA,27889,37013,35.532663,-77.032451,Jason White,12,201608,201509,1,0," $7,800 ", $650 ,3
2905,00160000010Q5gHAAS,,Ranger Tugs,17341 Tye Street,Monroe,WA,USA,98272,53061,47.868249,-122.001616,Jason White,12,201608,201509,1,0," $7,800 ", $650 ,3
760,00160000010QjTiAAK,,Carbon Craft,1810 W. Kennedy Blvd,Tampa,FL,USA,33606,12057,27.944628,-82.477905,Patrick Sullivan,7,201603,201509,0,5," $4,550 ", $650 ,3
665,00160000010Q8cfAAC,,North Miami Motorsports,17777 NW 2nd Ave,Miami,FL,USA,33169,12025,25.937824,-80.204849,Carie Godfrey,1,201509,201509,0,11, $650 , $650 ,3
3897,00160000010Q8XwAAK,,"Ross Motorsports, Inc.",1003 N. Timberland Drive,Lufkin,TX,USA,75901,48005,31.349249,-94.720858,Lisa Brownell,1,201607,201607,0,1, $650 , $650 ,3
3947,00160000010Q5EnAAK,,Montana Boat Center,2531 N. MONTANA,Helena,MT,USA,59601,30049,46.588803,-112.04193,ckelley,1,201608,201608,1,0, $650 , $650 ,3
2551,00160000010QJdDAAW,,Great Wakes Boating,1272 Highway 321 North,Lenoir City,TN,USA,37771,47105,35.829758,-84.281495,Lisa Brownell,3,201511,201509,0,9," $1,950 ", $650 ,3
2591,00160000010QGaYAAW,,Bayview Marina Yacht Sales,600 Cooke Dr,Rowlett,TX,USA,75088,48113,32.873191,-96.518896,Lisa Brownell,3,201511,201509,0,9," $1,950 ", $650 ,3
3851,00160000010QGaYAAW,,"Bayview Marina Yacht Sales, LLC",600 Cooke Dr,Rowlett,TX,USA,75088,48113,32.873191,-96.518896,Lisa Brownell,3,201608,201606,1,0," $1,950 ", $650 ,3
80,00160000010Q8BTAA0,,Lacey's Boating Center Internet Marine Sales,6350 TP White Drive,Cabot,AR,USA,72023,05085,34.923472,-92.081346,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
220,00160000010QA6UAAW,,Shockwave,1800 Capital Street,Corona,CA,USA,92880,06065,33.883781,-117.600848,Courtney McManaway,12,201608,201509,1,0," $7,800 ", $650 ,3
270,00160000010QCKrAAO,,Sea Witch Marine Inc,1085 SANTA FE AVE S,Vista,CA,USA,92083,06073,33.190432,-117.227666,Courtney McManaway,12,201608,201509,1,0," $7,800 ", $650 ,3
418,00160000010Q5FCAA0,,Cedar Creek Marina,100 Marina Ln,Milford,DE,USA,19963,10005,38.935568,-75.320116,Nick Glass,12,201608,201509,1,0," $7,800 ", $650 ,3
539,00160000010QBxjAAG,,Boats International,771 W Atlantic Blvd,Pompano Beach,FL,USA,33060,12011,26.231558,-80.132324,Carie Godfrey,12,201608,201509,1,0," $7,800 ", $650 ,3
576,00160000010QGpiAAG,,Rick Obey and Associates,2525 Marina Bay Drive East Suite 202,Fort Lauderdale,FL,USA,33312,12011,26.090201,-80.169568,Carie Godfrey,12,201608,201509,1,0," $7,800 ", $650 ,3
1002,00160000010QJbKAAW,,Barney's Motorcycles,10411 Gandy Blvd.,Saint Petersburg,FL,USA,33702,12103,27.86611,-82.630033,Nickeshia Bowen,12,201608,201509,1,0," $7,800 ", $650 ,3
1141,00160000010QByLAAW,,Grass Shack,6002 Holiday Rd  Grass Shack,Buford,GA,USA,30518,13135,34.154219,-83.987003,Christopher Thomas,12,201608,201509,1,0," $7,800 ", $650 ,3
1199,00160000010Q5RfAAK,,Water Werks -IL,18660 South Cicero Avenue,Country Club Hills,IL,USA,60478,17031,41.550811,-87.732751,Sarah Gregory,12,201608,201509,1,0," $7,800 ", $650 ,3
1343,00160000010Q6RIAA0,,BuyaBoat.net,451 Lees Ford Dock Rd,Nancy,KY,USA,42544,21199,37.047974,-84.674317,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
1346,00160000010QCjDAAW,,"Houseboats Plus, LLC",1293 LONE VALLEY ROAD,Campbellsville,KY,USA,42718,21217,37.278611,-85.350379,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
1544,00160000010QE0HAAW,,G & S Marine Inc,134 Main St,Buzzards Bay,MA,USA,02532,25001,41.745798,-70.612016,Cheyanna Shoaf,12,201608,201509,1,0," $7,800 ", $650 ,3
1692,00160000010QJgqAAG,,Great Lakes Yacht Brokers,5573 Thoroughbred Dr,Grandville,MI,USA,49418,26081,42.863993,-85.751492,Zach Bower,12,201608,201509,1,0," $7,800 ", $650 ,3
1854,00160000010QAo2AAG,,Heartland Marine,877 State Road TT,Sunrise Beach,MO,USA,65079,29029,38.144983,-92.797961,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
1876,00160000010Q7ImAAK,,The Harbor Boat and Yacht Sales,363 Harbor Lane,Branson,MO,USA,65616,29213,36.631913,-93.349296,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
2010,00160000010QG8gAAG,,Frontenac Harbor,21 BASIN STREET,Union Springs,NY,USA,13160,36011,42.845438,-76.68507,Cheyanna Shoaf,12,201608,201509,1,0," $7,800 ", $650 ,3
2123,00160000010Q4Z7AAK,,Yankee Boating Center,3578 Lakeshore Dr.,Lake George,NY,USA,12845,36113,43.472442,-73.687564,Cheyanna Shoaf,12,201608,201509,1,0," $7,800 ", $650 ,3
2126,00160000010Q5IVAA0,,"Krenzer Marine, Inc.",8495 Greig Street,Sodus Point,NY,USA,14555,36117,43.269579,-76.979229,Cheyanna Shoaf,12,201608,201509,1,0," $7,800 ", $650 ,3
2325,00160000010Q5mEAAS,,E & R Boats,3236 East I-240 Service Road,Oklahoma City,OK,USA,73135,40109,35.391469,-97.456762,Lisa Brownell,12,201608,201509,1,0," $7,800 ", $650 ,3
2342,00160000010Q6AuAAK,,Sportcraft Marina,13200 SE McLaughlin,Portland,OR,USA,97222,41005,45.427816,-122.634283,Courtney McManaway,12,201608,201509,1,0," $7,800 ", $650 ,3
2347,00160000010Q6AsAAK,,River City Boat Sales,26177 Boones Ferry Landing,Aurora,OR,USA,97002,41047,45.291102,-122.775208,Courtney McManaway,12,201608,201509,1,0," $7,800 ", $650 ,3
2371,00160000010QDl3AAG,,Highway Marine,875 NW End Blvd,Quakertown,PA,USA,18951,42017,40.432,-75.353072,Nick Glass,12,201608,201509,1,0," $7,800 ", $650 ,3
2484,00160000010QDYRAA4,,Boatshed,211 Church St,Georgetown,SC,USA,29440,45043,33.370991,-79.279132,Christopher Thomas,12,201608,201509,1,0," $7,800 ", $650 ,3
2502,00160000010Q7bEAAS,,JC Sports,10475 Clemson Blvd Suite A,Seneca,SC,USA,29678,45073,34.703116,-82.900465,Christopher Thomas,12,201608,201509,1,0," $7,800 ", $650 ,3
2556,00160000010QCoSAAW,,Tailwater Marine & Tackle,927 Dover Rd,Clarksville,TN,USA,37042,47125,36.55261,-87.443523,JJ Aho,12,201608,201509,1,0," $7,800 ", $650 ,3
2759,00160000010QDiEAAW,,Hoffmasters Marina Inc.,1214 SWAN POINT ROAD,Woodbridge,VA,USA,22192,51153,38.673483,-77.252094,Nick Glass,12,201608,201509,1,0," $7,800 ", $650 ,3
2797,00160000010QDhAAAW,,Offshore Brokerage,2100 Marina Shores Dr,Virginia Beach,VA,USA,23451,51810,36.905723,-76.065928,Nick Glass,12,201608,201509,1,0," $7,800 ", $650 ,3
106,00160000010Q68CAAS,,John Beery Yachts,2415 Mariner Square Drive,Alameda,CA,USA,94501,06001,37.786333,-122.276539,John Souch,12,201608,201509,1,0," $7,799 ", $650 ,3
1727,00160000010Q4MyAAK,,Sail Place Inc,3003 Lake Shore Drive,Muskegon,MI,USA,49441,26121,43.215533,-86.318389,Scott Rhodes,12,201608,201509,1,0," $7,794 ", $650 ,3
2063,00160000010Q5CNAA0,,PennyBridge Marina,21 Grassy Point  Road,Stony Point,NY,USA,10980,36087,41.224443,-73.965196,Jason White,12,201608,201509,1,0," $7,791 ", $649 ,3
1921,00160000010Q6VwAAK,,Jersey Cape Custom Yachts,2143 River Rd,Egg Harbor City,NJ,USA,08215,34001,39.314065,-74.589654,Scott Rhodes,12,201608,201509,1,0," $7,771 ", $648 ,3
3021,00160000010QDtJAAW,,Baywood Marina,63 Pilot Dr,Brick,NJ,USA,08723,34029,40.042479,-74.123,MWS,8,201604,201509,0,4," $5,176 ", $647 ,3
2045,00160000010Q4u4AAC,,All Island Marine,480 Reina Road,Oceanside,NY,USA,11572,36059,40.623954,-73.660155,Cheyanna Shoaf,12,201608,201509,1,0," $7,760 ", $647 ,3
1956,00160000010QGZEAA4,,Hoffman's Yacht Sales,608 Green Ave,Brielle,NJ,USA,08730,34025,40.107957,-74.050642,Scott Rhodes,12,201608,201509,1,0," $7,750 ", $646 ,3
713,00160000010QGAhAAO,,The Ride Experience DBA The Advantaged Yacht Charters & Sales,PO Box 310909,Miami,FL,USA,33231,12025,25.558428,-80.458168,Whit Hall,12,201608,201509,1,0," $7,743 ", $645 ,3
1734,00160000010Q59pAAC,,Decks & Docks,2411 Orchard Lake Road,Keego Harbor,MI,USA,48320,26125,42.609984,-83.332152,Zach Bower,12,201608,201509,1,0," $7,740 ", $645 ,3
2576,00160000010Q5CfAAK,,Marine Outlet,4410 s General Bruce Dr,Temple,TX,USA,76502,48027,31.087371,-97.396772,Lisa Brownell,12,201608,201509,1,0," $7,720 ", $643 ,3
257,00160000010Q4vYAAS,,Hallmark Yacht and Ship Brokers,955 Harbor Island Dr|Suite 135A,San Diego,CA,USA,92101,06073,32.725093,-117.195724,John Souch,12,201608,201509,1,0," $7,717 ", $643 ,3
999,00160000010Q4uNAAS,,Bay Way Marine,4850 37th Street South,Saint Petersburg,FL,USA,33711,12103,27.724991,-82.681203,Brooks Mclean,12,201608,201509,1,0," $7,714 ", $643 ,3
456,00160000010Q4gzAAC,,"Luxury Yachts International, Inc.",2728 Davie Blvd #131,Fort Lauderdale,FL,USA,33312,12011,26.10623,-80.178479,Whit Hall,12,201608,201509,1,0," $7,704 ", $642 ,3
104,00160000010Q4oNAAS,,Farallone Yacht Sales,1070 Marina Village Parkway,Alameda,CA,USA,94501,06001,37.785754,-122.272592,John Souch,12,201608,201509,1,0," $7,696 ", $641 ,3
1562,00160000010Q4ypAAC,,Allen Harbor Marine Service Inc.,335 Lower County Rd.,Harwich Port,MA,USA,02646,25001,41.667936,-70.091144,Jason White,12,201608,201509,1,0," $7,689 ", $641 ,3
1662,00160000010Q69xAAC,,Bee's Sports,"2137 S US 27,Box 209",Saint Johns,MI,USA,48879,26037,42.979673,-84.581962,Zach Bower,12,201608,201509,1,0," $7,687 ", $641 ,3
1305,00160000010QCTuAAO,,Waconda Boats & Motors,408 N Center Street,Glen Elder,KS,USA,67446,20123,39.502059,-98.312046,Sarah Gregory,12,201608,201509,1,0," $7,676 ", $640 ,3
343,00160000010Q4NnAAK,,"Boatworks Yacht Sales, of Essex HQ",95 Rowayton Avenue,Norwalk,CT,USA,06853,09001,41.064794,-73.444161,Jason White,12,201608,201509,1,0," $7,674 ", $640 ,3
682,00160000010QAEhAAO,,Blue Marlin Yachts LLC,"3339 Virginia Street, Apt 103",Miami,FL,USA,33133,12025,25.729028,-80.241589,Whit Hall,12,201608,201509,1,0," $7,658 ", $638 ,3
130,00160000010Q6PwAAK,,Bert's Mega Mall,1151 N. Asuza Ave.,Covina,CA,USA,91722,06037,34.102127,-117.907542,Courtney McManaway,10,201606,201509,0,2," $6,378 ", $638 ,3
1019,00160000010Q6xXAAS,,Intrepid Southeast,11700 Belcher Rd S,Largo,FL,USA,33773,12103,27.878057,-82.745643,Patrick Sullivan,12,201608,201509,1,0," $7,647 ", $637 ,3
1619,00160000010QE4UAAW,,3A Marine Service Inc.,316 Lincoln Street,Hingham,MA,USA,02043,25023,42.249218,-70.916868,Cheyanna Shoaf,12,201608,201509,1,0," $7,645 ", $637 ,3
2356,00160000010Q4USAA0,,Vercoe Yacht Sales,515 Tomahawk Island Dr.,Portland,OR,USA,97217,41051,45.607351,-122.67254,Kirk Lamb,12,201608,201509,1,0," $7,641 ", $637 ,3
2808,00160000010Q4sNAAS,,Westport,637 Marine Drive,Port Angeles,WA,USA,98363,53009,48.122533,-123.445134,Patrick Sullivan,8,201604,201509,0,4," $5,084 ", $636 ,3
506,00160000010Q4fgAAC,,"Gold Key Yacht Sales, Inc.","5353 N. Federal Hwy., Suite 208",Fort Lauderdale,FL,USA,33308,12011,26.191804,-80.113957,Whit Hall,12,201608,201509,1,0," $7,625 ", $635 ,3
1065,00160000010QGXHAA4,,Big Toy Storage & Sales Center,100 CENTER ROAD,Venice,FL,USA,34285,12115,27.078768,-82.427264,Nickeshia Bowen,12,201608,201509,1,0," $7,625 ", $635 ,3
3489,00160000010Q5eyAAC,,Red Line Marine Liquidators,PO Box 327,Oceanport,NJ,USA,07757,34025,40.31496,-74.019032,Scott Rhodes,11,201608,201510,1,0," $6,987 ", $635 ,3
3142,00160000010QAPFAA4,,Walkers Marine,785 Bald Eagle Dr.,Marco Island,FL,USA,34145,12021,25.940112,-81.71329,MWS,12,201608,201509,1,0," $7,621 ", $635 ,3
2961,00160000010Q5EpAAK,,Norton's Dry Dock,W3886 Country Rd T,Princeton,WI,USA,54968,55047,43.760352,-88.405487,Sarah Gregory,12,201608,201509,1,0," $7,604 ", $634 ,3
3900,00160000010QBYjAAO,,Service 1 Marine,10553 North St Rd 39,La Porte,IN,USA,46350,18091,41.605749,-86.71983,ckelley,1,201607,201607,0,1, $633 , $633 ,3
1042,00160000010Q9JEAA0,,Old Salt Marine,1916 US HWY 98 N,Lakeland,FL,USA,33805,12105,28.070998,-81.957631,Nickeshia Bowen,12,201608,201509,1,0," $7,594 ", $633 ,3
1087,00160000010Q83AAAS,,Bossman Boats,PO Box 241,Edgewater,FL,USA,32132,12127,28.974136,-80.92291,Nickeshia Bowen,12,201608,201509,1,0," $7,587 ", $632 ,3
851,00160000010QJWoAAO,,Universal Yacht Sales,290 SE Cardinal Way,Stuart,FL,USA,34996,12085,27.199129,-80.231513,Whit Hall,12,201608,201509,1,0," $7,581 ", $632 ,3
178,00160000010Q4YPAA0,,Pacific Asian Enterprises / Nordhavn - Lemest Yacht Sales HQ,25001 Dana Drive,Dana Point,CA,USA,92629,06059,33.459061,-117.701062,Jason White,9,201605,201509,0,3," $5,665 ", $629 ,3
1704,00160000010Q5C1AAK,,Hideaway Harbor & Yacht Sales,36301 Jefferson Avenue Ave,Harrison Township,MI,USA,48045,26099,42.565062,-82.844027,Scott Rhodes,12,201608,201509,1,0," $7,553 ", $629 ,3
1045,00160000010Q7UDAA0,,"SouthEast Sailing & Yachts, Inc",6784 A Ave,Saint Augustine,FL,USA,32080,12109,29.769903,-81.25337,Brooks Mclean,12,201608,201509,1,0," $7,529 ", $627 ,3
1687,00160000010QCfgAAG,,Boat City Marine,8725 Portage Rd,Portage,MI,USA,49002,26077,42.189766,-85.561949,Stephanie Graves,12,201608,201509,1,0," $7,526 ", $627 ,3
593,00160000010QD5pAAG,,Boat Center,1771 South State Road 7,Fort Lauderdale,FL,USA,33317,12011,26.164864,-80.203171,Carie Godfrey,12,201608,201509,1,0," $7,517 ", $626 ,3
752,00160000010QE2ZAAW,,Central Florida Yamaha,730 Us Highway 27 North,Lake Placid,FL,USA,33852,12055,27.321903,-81.369267,Nickeshia Bowen,12,201608,201509,1,0," $7,517 ", $626 ,3
957,00160000010QE2QAAW,,Aqua Resource Group,3562 Dr Martin Luther King Blvd,West Palm Beach,FL,USA,33404,12099,26.770362,-80.092405,Carie Godfrey,12,201608,201509,1,0," $7,517 ", $626 ,3
1017,00160000010QE6IAAW,,Boat And Motor Super Stores,36851 U.S. 19 N.,Palm Harbor,FL,USA,34684,12103,28.106636,-82.739817,Nickeshia Bowen,12,201608,201509,1,0," $7,517 ", $626 ,3
550,00160000010Q4qsAAC,,Robert J. Cury & Associates,399 SE 18th Court,Fort Lauderdale,FL,USA,33316,12011,26.099508,-80.123527,Whit Hall,12,201608,201509,1,0," $7,517 ", $626 ,3
2779,00160000010QJjuAAG,,Nautical Limits LLC.,214 Woodburn Drive,Hampton,VA,USA,23664,51650,37.061543,-76.290516,Jason White,4,201512,201509,0,8," $2,502 ", $626 ,3
546,00160000010QGOJAA4,,Yachts International,1126 South Federal Hwy,Fort Lauderdale,FL,USA,33316,12011,26.10858,-80.136917,Whit Hall,12,201608,201509,1,0," $7,501 ", $625 ,3
3373,00160000010Q5AOAA0,,Ugly Johns,5733 E 21st Place,Tulsa,OK,USA,74114,40143,36.126894,-95.94657,MWS,12,201608,201509,1,0," $7,493 ", $624 ,3
710,00160000016Lii4AAC,,Miami International Yacht Sales LLC,"7900 Harbor Isle Drive, Suite 1101A",Miami Beach,FL,USA,33141,12025,25.682765,-80.167548,Whit Hall,12,201608,201509,1,0," $7,492 ", $624 ,3
155,00160000010Q6QjAAK,,Bohner Lacefield Marine,10740 Hwy 41,Madera,CA,USA,93638,06039,36.940148,-119.793946,Courtney McManaway,12,201608,201509,1,0," $7,488 ", $624 ,3
3930,00160000010QGBHAA4,,Big Thunder Marine,PO Box 759,Lake Ozark,MO,USA,65049,29029,38.19864,-92.6388,Kirk Lamb,1,201608,201608,1,0, $623 , $623 ,3
1069,00160000010Q9G2AAK,,Coastal Marine Center,350 Buena Vista Drive,Nokomis,FL,USA,34275,12115,27.122682,-82.445757,Nickeshia Bowen,12,201608,201509,1,0," $7,476 ", $623 ,3
401,00160000010QE3hAAG,,Reynolds Garage & Marine,264 Hamburg Rd.,Old Lyme,CT,USA,06371,09011,41.387269,-72.350693,Cheyanna Shoaf,12,201608,201509,1,0," $7,469 ", $622 ,3
32,00160000010QGE7AAO,,Fredricks Marine,1312 SOUTH BETHEL ROAD,Decatur,AL,USA,35603,01103,34.492865,-86.895979,Christopher Thomas,12,201608,201509,1,0," $7,435 ", $620 ,3
152,00160000010Q82JAAS,,Pacific Sales & Leasing,10452 NORTH HIGHWAY 41,Madera,CA,USA,93638,06039,36.940148,-119.793946,Courtney McManaway,12,201608,201509,1,0," $7,435 ", $620 ,3
1057,00160000010QA6yAAG,,Anchor's Aweigh /Taylor Creek Marina,1600 N Second St,Fort Pierce,FL,USA,34950,12111,27.464279,-80.32817,Carie Godfrey,12,201608,201509,1,0," $7,435 ", $620 ,3
1233,00160000010QCW4AAO,,Hanks Sales & Service Inc,P.O. Box 466,Raymond,IL,USA,62560,17135,39.311814,-89.580236,Sarah Gregory,12,201608,201509,1,0," $7,435 ", $620 ,3
1282,00160000010Q59GAAS,,East Side Marine,2305 So. Weinbach Ave.,Evansville,IN,USA,47714,18163,37.946243,-87.52978,Zach Bower,12,201608,201509,1,0," $7,435 ", $620 ,3
1778,00160000010Q5EdAAK,,J & K Marine,24147 Wine Lake Rd,Detroit Lakes,MN,USA,56501,27005,46.840631,-95.900934,Sarah Gregory,12,201608,201509,1,0," $7,435 ", $620 ,3
1963,00160000010QDuPAAW,,Lake Hopatcong Marine,545 HOWARD BLVD,Lake Hopatcong,NJ,USA,07849,34027,40.942223,-74.620935,Nick Glass,12,201608,201509,1,0," $7,435 ", $620 ,3
2058,00160000010QDsaAAG,,MAHOPAC AUTO MARINE INC,897 ROUTE 6 NORTH,Mahopac,NY,USA,10541,36079,41.372077,-73.737064,Cheyanna Shoaf,12,201608,201509,1,0," $7,435 ", $620 ,3
2230,00160000010QDfxAAG,,Sport Shop Ltd,Po Box 1123,Roxboro,NC,USA,27573,37145,36.396597,-78.976099,Christopher Thomas,12,201608,201509,1,0," $7,435 ", $620 ,3
2297,00160000010QBosAAG,,Vic's Sports Center,2039 Tallmadge Road,Kent,OH,USA,44240,39133,41.099854,-81.320844,Zach Bower,12,201608,201509,1,0," $7,435 ", $620 ,3
2386,00160000010QDlLAAW,,Peters Marine Service Inc,1402 Union Blvd. 14,Allentown,PA,USA,18103,42077,40.623902,-75.449359,Nick Glass,12,201608,201509,1,0," $7,435 ", $620 ,3
2388,00160000010QDlRAAW,,Robbins Marine,4336 ROUTE 405,Milton,PA,USA,17847,42097,40.991289,-76.866505,Nick Glass,12,201608,201509,1,0," $7,435 ", $620 ,3
2494,00160000010QBhkAAG,,Marine Service Center,Po Box 1120,Murrells Inlet,SC,USA,29576,45051,33.529642,-79.04822,Christopher Thomas,12,201608,201509,1,0," $7,435 ", $620 ,3
2685,00160000010QCNiAAO,,Sail & Ski,12971 Research Blvd.,Austin,TX,USA,78750,48453,30.432401,-97.765036,Lisa Brownell,12,201608,201509,1,0," $7,435 ", $620 ,3
2949,00160000010QBodAAG,,Pharo Marine Inc,5341 W River Road,Waunakee,WI,USA,53597,55025,43.345268,-90.568874,Sarah Gregory,12,201608,201509,1,0," $7,435 ", $620 ,3
541,00160000010Q7XrAAK,,Merle Wood & Associates,888 E Las Olas Boulevard|,Fort Lauderdale,FL,USA,33301,12011,26.119214,-80.134184,Whit Hall,12,201608,201509,1,0," $7,435 ", $620 ,3
1262,00160000010Q5HdAAK,,Hubers Marine Inc,1207 Pine Lake Road,La Porte,IN,USA,46350,18091,41.6324,-86.739595,Zach Bower,12,201608,201509,1,0," $7,435 ", $620 ,3
2339,00160000010Q81QAAS,,Cross Timbers Boat Sales,12301 CROSS TIMBERS DRIVE,Sperry,OK,USA,74073,40143,35.988538,-96.052706,Lisa Brownell,12,201608,201509,1,0," $7,435 ", $620 ,3
2389,00160000010QDlfAAG,,Big Bee Boats Ltd,1617 State Rd,Duncannon,PA,USA,17020,42099,40.355661,-76.993821,Nick Glass,12,201608,201509,1,0," $7,435 ", $620 ,3
2663,00160000010Q7RYAA0,,Inland Discount Marine,15525 Marina Dr.,Montgomery,TX,USA,77356,48339,30.364994,-95.596595,Lisa Brownell,12,201608,201509,1,0," $7,435 ", $620 ,3
1249,00160000010Q66QAAS,,Country Classics Marine,940 West Walnut,Albany,IN,USA,47320,18035,40.277967,-85.274125,Zach Bower,12,201608,201509,1,0," $7,435 ", $620 ,3
2330,00160000010QB46AAG,,Indian Hills Resort,Po Box 3747,Afton,OK,USA,74331,40115,36.69369,-94.96302,Lisa Brownell,12,201608,201509,1,0," $7,435 ", $620 ,3
1426,00160000010Q4gVAAS,,Interyacht,7076 Bembe Beach Road,Annapolis,MD,USA,21403,24003,38.963958,-76.476115,Scott Rhodes,12,201608,201509,1,0," $7,426 ", $619 ,3
1647,00160000010QC3mAAG,,Brian's Marina,285 Anchors Court,Saint Joseph,MI,USA,49085,26021,42.105444,-86.470558,Zach Bower,12,201608,201509,1,0," $7,422 ", $618 ,3
2462,00160000010Q6mLAAS,,Longshore Boats,2650 Clements Ferry Rd,Charleston,SC,USA,29492,45015,32.887174,-79.92967,Christopher Thomas,12,201608,201509,1,0," $7,420 ", $618 ,3
26,00160000010Q4tvAAC,,Turner Marine Yacht Sales,5010 A Dauphin Island Parkway,Mobile,AL,USA,36605,01097,30.564429,-88.087757,Brooks Mclean,12,201608,201509,1,0," $7,416 ", $618 ,3
1929,00160000010Q5HMAA0,,Dredge Harbor Boat Center LLC.,67 St Mihiel Dr,Riverside,NJ,USA,08075,34005,40.031344,-74.975305,Scott Rhodes,12,201608,201509,1,0," $7,415 ", $618 ,3
1539,00160000010QJgGAAW,,St. Michaels Yacht Sales,606 South Talbot St,Saint Michaels,MD,USA,21663,24041,38.781624,-76.222491,Scott Rhodes,10,201606,201509,0,2," $6,177 ", $618 ,3
2559,00160000010Q5E4AAK,,Bunch Marine,1640  Roane State Hwy,Harriman,TN,USA,37748,47145,35.894022,-84.540882,JJ Aho,12,201608,201509,1,0," $7,412 ", $618 ,3
3639,00160000018snLSAAY,,Outpost Marine Group,4824 Alternate 19 N,Palm Harbor,FL,USA,34683,12103,28.100918,-82.772284,Nickeshia Bowen,7,201608,201602,1,0," $4,318 ", $617 ,3
2384,00160000010Q5jCAAS,,Full Performance Marine,PO Box 444,James Creek,PA,USA,16657,42061,40.385496,-78.172245,Nick Glass,12,201608,201509,1,0," $7,392 ", $616 ,3
415,00160000010Q5j5AAC,,Rt 113 Boat Sales,52 Cemetary Rd,Selbyville,DE,USA,19975,10005,38.463275,-75.233352,Nick Glass,12,201608,201509,1,0," $7,391 ", $616 ,3
1290,00160000010QCdPAAW,,Oak Hill Marina Inc,Po Box 488,Arnolds Park,IA,USA,51331,19059,43.36691,-95.13583,Sarah Gregory,5,201608,201509,1,0," $3,079 ", $616 ,3
1911,00160000010Q6O2AAK,,Rockingham Boat Sales,553 Route 111,Hampstead,NH,USA,03841,33015,42.882427,-71.151038,Cheyanna Shoaf,12,201608,201509,1,0," $7,388 ", $616 ,3
2690,00160000010Q5bnAAC,,"Five Star Marine Service, Inc",6410 Hudson Bend Road,Austin,TX,USA,78734,48453,30.428031,-97.924432,Lisa Brownell,12,201608,201509,1,0," $7,388 ", $616 ,3
